	-1
领域	5.08
刘强	-1
东说	-1
一切都是	-1
一种	-1
偶然	5.34
要是	5.14
当时	5.0
我们	5.96
逼	-1
着	4.88
员工	5.12
去	4.86
开店	-1
也	5.2
不会	3.74
想着	-1
要	5.2
做	5.26
电子商务	-1
说起	-1
京东	-1
商城	-1
的	5.1
名字	5.3
还有	-1
一个	5.1
浪漫	6.84
的	5.1
小	4.6
故事	5.3
京东	-1
商城	-1
的	5.1
京	5.44
是	5.42
刘强	-1
东	5.08
女朋友	-1
名字	5.3
中	4.98
的	5.1
最后	4.8
一个	5.1
字	5.34
东	5.08
就是	4.98
刘强	-1
东	5.08
名字	5.3
中	4.98
的	5.1
东	5.08
字	5.34
只是	4.54
最	5.14
后	5.0
这个	5.02
名字	5.3
中有	-1
京	5.44
的	5.1
女朋友	-1
没有	4.42
和	5.46
刘强	-1
东	5.08
结婚	6.68
后来	4.9
当当网	-1
上市	5.96
的	5.1
时	5.04
候	4.98
李	5.2
国庆	6.26
邀请	5.92
自己	5.28
前女友	-1
参加	5.38
庆功宴	-1
时	5.04
刘强	-1
东	5.08
还	5.16
发	5.46
了	5.08
一条	5.24
微博说	-1
刚刚	4.98
看到	-1
国庆	6.26
说	5.22
邀请	5.92
他	5.06
的	5.1
初恋女友	-1
参加	5.38
上市	5.96
庆功宴	-1
很	5.14
有趣	6.74
感触	-1
颇深	-1
如果	5.36
有	5.36
一	5.02
天	5.32
京东	-1
上市	5.96
了	5.08
我	5.58
更	5.34
应该	5.1
邀请	5.92
初恋女友	-1
来	5.26
庆功	-1
因为	4.94
京东	-1
的	5.1
京	5.44
就	4.94
来自	-1
初恋	-1
女友	-1
名字	5.3
的	5.1
最后	4.8
一个	5.1
字	5.34
创业	5.92
的	5.1
时候	5.0
还	5.16
在	5.02
一起	5.74
就	4.94
以	4.92
两个	-1
人	5.3
名字	5.3
的	5.1
最后	4.8
一个	5.1
字	5.34
命名	5.2
了	5.08
实际上	-1
在	5.02
刘强	-1
东刚	-1
开始	5.26
进入	5.46
电子商务	-1
的	5.1
时候	5.0
他	5.06
只是	4.54
将	5.36
网上	5.28
部分	5.08
当成	5.1
一种	-1
业务	5.28
而	5.18
不是	4.2
作为	5.18
京东	-1
的	5.1
一种	-1
战略	5.4
去	4.86
推广	5.72
当时	5.0
他	5.06
的	5.1
想法	5.14
是	5.42
希望	6.64
通过	5.84
网	5.24
络	5.06
宣传	5.36
促进	5.9
店面	-1
的	5.1
销售	5.38
可以	5.58
说	5.22
刘强	-1
东是	-1
三心二意	-1
地	5.16
接触	5.32
到	5.3
了	5.08
电子	4.86
商	5.38
务	5.06
没想到	3.74
偏门	-1
最后	4.8
成	5.36
了	5.08
正道	6.4
这	5.14
一年	-1
京东	-1
一直	5.48
是	5.42
线	5.18
上线	-1
下	4.6
业务	5.28
并行	5.32
发展	6.16
京东	-1
四五十	-1
位	5.06
员工	5.12
完成	5.98
了	5.08
3000	-1
万元	-1
的	5.1
销售额	-1
其中	4.76
起家	-1
的	5.1
光磁	-1
产品	5.3
贡献	6.28
了	5.08
大部分	-1
收入	5.84
电子商务	-1
的	5.1
销售额	-1
只	4.94
占	4.66
实体店	-1
的	5.1
1	-1
/	-1
3	-1
而且	5.08
线下	-1
的	5.1
光磁	-1
产品	5.3
的	5.1
利润率	-1
极高	-1
刘强	-1
东说	-1
一张	-1
光碟	-1
普通	5.1
店面	-1
卖	5.16
3	-1
元	5.0
拿	5.02
了	5.08
40%	-1
50%	-1
的	5.1
毛利	-1
我们	5.96
卖	5.16
2	-1
元	5.0
也	5.2
能够	5.44
挣	4.98
几个	-1
点	5.32
的	5.1
利润	6.52
就	4.94
像	5.5
2001	-1
年	5.1
迷上	-1
逛	-1
国美	-1
一样	5.28
2004	-1
年	5.1
刘强	-1
东	5.08
刚刚	4.98
接触	5.32
到	5.3
电子商务	-1
以	4.92
后	5.0
完全	5.5
被	4.5
互联网	5.88
吸引住	-1
了	5.08
他	5.06
大部分	-1
的	5.1
时间	5.32
都	4.84
泡	-1
在	5.02
网上	5.28
和	5.46
京东	-1
最初	5.52
的	5.1
2700	-1
名	5.34
注册	5.2
用户	5.2
都	4.84
很	5.14
熟	5.88
刘强	-1
东	5.08
仔细	5.64
研究	5.78
了	5.08
京东	-1
电子商务	-1
销售额	-1
的	5.1
月度	-1
环比	-1
增长	5.9
曲线	5.56
并	5.04
通过	5.84
一年	-1
的	5.1
仔细观察	-1
他	5.06
发现	5.9
了	5.08
一个	5.1
现实	5.08
尽管	5.0
2004	-1
年	5.1
的	5.1
12	-1
个	4.94
月	5.28
里	5.18
京东	-1
的	5.1
实体店	-1
贡献	6.28
了	5.08
销售额	-1
的	5.1
大部分	-1
网上	5.28
业务	5.28
几乎	4.8
不	4.4
赚钱	6.28
但	4.62
线下	-1
业务	5.28
只	4.94
增长	5.9
了	5.08
不到	3.74
15%	-1
,	-1
而	5.18
网络	5.56
业务	5.28
的	5.1
月	5.28
复合	5.56
增长率	-1
却	4.68
达到	5.64
了	5.08
26%	-1
这个	5.02
惊人	5.32
的	5.1
速度	5.52
仍然	5.02
足以	5.78
让	5.36
刘强	-1
东	5.08
在	5.02
2004	-1
年底	5.14
时	5.04
开始	5.26
考虑	5.08
未来	6.28
是	5.42
继续	5.36
原有	-1
策略	5.54
做	5.26
线下	-1
连锁店	-1
还是	5.22
放弃	3.6
线下	-1
专心	-1
做	5.26
网上	5.28
销售	5.38
京东	-1
的	5.1
团队	5.26
几乎	4.8
没有	4.42
人	5.3
认为	5.1
这	5.14
两者	-1
存在	5.28
冲突	3.32
一个	5.1
规模	5.22
大	5.7
一个	5.1
速度	5.52
快	5.98
完全	5.5
可以	5.58
同时	5.34
运作	5.22
没有	4.42
必要	5.06
放弃	3.6
哪	4.84
一个	5.1
刘强	-1
东	5.08
却	4.68
不	4.4
这么	5.12
想	5.3
他	5.06
认为	5.1
如果	5.36
能	5.48
做到	-1
1000	-1
个	4.94
连锁店	-1
当然	5.44
很	5.14
有	5.36
价值	5.86
同样	5.12
如果	5.36
能	5.48
做成	-1
亚马逊	-1
那样	5.14
的	5.1
网上	5.28
零售	5.08
公司	5.08
肯定	5.92
也	5.2
很	5.14
有	5.36
价值	5.86
但	4.62
他	5.06
从小	5.08
养成	-1
的	5.1
思维习惯	-1
是	5.42
一个	5.1
人	5.3
不	4.4
可能	5.2
同时	5.34
做好	-1
两件事	-1
一个	5.1
公司	5.08
的	5.1
核心	5.58
能力	5.9
也	5.2
只有	5.14
一点	4.88
刘强	-1
东	5.08
清楚	6.04
地	5.16
认识	5.36
到	5.3
京	5.44
东	5.08
还是	5.22
一个	5.1
小	4.6
公司	5.08
一定	5.36
要	5.2
把	4.94
所有	5.52
的	5.1
资源	5.14
集中	5.34
在	5.02
一点	4.88
才能	6.1
获得	6.0
一些	5.12
竞争力	-1
分散	4.58
用力	3.6
只能	-1
是	5.42
找死	-1
只能	-1
做	5.26
一件	-1
事	5.14
他	5.06
必须	4.98
作出	5.18
选择	5.22
当时	5.0
距	4.76
京东	-1
从	5.16
代理商	-1
转型	5.44
连锁	5.04
零售商	-1
不过	4.72
三年	-1
时间	5.32
连锁	5.04
模式	5.1
在	5.02
中国	6.06
仍	4.82
然	5.1
处于	5.02
高速	5.52
发展	6.16
阶段	4.78
黄光裕	-1
甚至	4.82
因为	4.94
国美	-1
的	5.1
上市	5.96
成	5.36
了	5.08
中国	6.06
首富	-1
刘强	-1
东	5.08
的	5.1
决	4.98
定	5.1
是	5.42
赌	-1
一把	-1
放弃	3.6
连锁店	-1
转战	-1
网络	5.56
店	4.98
于是	4.9
就	4.94
在	5.02
2004	-1
年底	5.14
刘强	-1
东作	-1
了	5.08
一个	5.1
孤注一掷	-1
的	5.1
决定	5.32
决定	5.32
放弃	3.6
实体	5.46
店	4.98
集中精力	-1
资源	5.14
专攻	5.12
3c	-1
产品	5.3
的	5.1
电子商务	-1
将	5.36
商业	5.26
转入	-1
网络	5.56
刘强	-1
东	5.08
坦言	-1
正是	-1
那些	5.02
网民	-1
的	5.1
建议	5.3
给	5.34
了	5.08
自己	5.28
下决心	-1
的	5.1
勇气	6.48
和	5.46
信心	6.5
但	4.62
是	5.42
他	5.06
不是	4.2
一个	5.1
鲁莽	3.6
的	5.1
人	5.3
他	5.06
能够	5.44
真正	5.76
作出	5.18
壮士断腕	-1
的	5.1
决定	5.32
是	5.42
经过	5.06
了	5.08
深思	5.4
熟虑	6.32
的	5.1
2004	-1
年	5.1
刘强	-1
东作	-1
了	5.08
大量	5.4
研究	5.78
受到	4.78
最大	5.96
的	5.1
启发	5.98
就是	4.98
对	6.14
供应链	-1
效率	5.64
和	5.46
成	5.36
本	5.2
的	5.1
认识	5.36
他	5.06
发现	5.9
100	-1
年来	5.14
全世界	-1
商业	5.26
的	5.1
发展	6.16
都	4.84
是	5.42
围绕	5.1
着	4.88
这	5.14
两条线	-1
每	5.14
一种	-1
新	5.94
模式	5.1
出来	5.18
的	5.1
时候	5.0
只要	5.16
能够	5.44
提升	6.0
效率	5.64
压低	4.56
成本	4.82
就	4.94
会	5.22
颠覆	3.6
旧有	-1
的	5.1
模式	5.1
为什	-1
么	4.92
百货商场	-1
的	5.1
毛利	-1
高达	-1
50%	-1
,	-1
沃尔玛	-1
只有	5.14
15%	-1
,	-1
而	5.18
沃尔玛	-1
的	5.1
价值	5.86
却	4.68
比	5.0
百货商场	-1
高	6.1
那么	4.88
多	5.66
很	5.14
简单	5.92
就是	4.98
因为	4.94
沃尔玛	-1
的	5.1
成本	4.82
更	5.34
低	4.5
效率	5.64
更高	-1
它	5.16
不	4.4
需要	5.18
50%	-1
的	5.1
毛利	-1
只要	5.16
有	5.36
15%	-1
就	4.94
能	5.48
赚钱	6.119999999999999
所以	5.24
他	5.06
认识	5.36
到	5.3
毛利率	-1
对	6.14
零售	5.08
来说	-1
是	5.42
没有	4.42
意义	5.54
的	5.1
做	5.26
零售	5.08
比拼	-1
的	5.1
是	5.42
运营	5.08
效率	5.64
和	5.46
运营	5.08
成本	4.82
如果	5.36
每个	-1
人	5.3
都	4.84
在	5.02
追求	5.98
40%	-1
50%	-1
的	5.1
毛利	-1
率	5.34
商业模式	-1
就	4.94
不会	3.6
进化	5.92
也	5.2
不会	3.6
给	5.34
消费者	-1
带来	-1
价值	5.86
刘强	-1
东说	-1
网上	5.28
业务	5.28
比	5.0
连锁	5.04
模式	5.1
又	4.98
往前	-1
推进	5.84
了	5.08
一步	5.34
成本	4.82
还要	-1
低	4.5
效率	5.64
还要	-1
高	6.1
这是	-1
促使	5.54
我	5.58
下决心	-1
放弃	3.6
连锁	5.04
专心	-1
做	5.26
网上	5.28
零售	5.08
的	5.1
真正	5.76
原因	5.18
"	-1
于是	4.9
凭借	5.18
6	-1
年来	5.14
积攒	-1
下	4.6
的	5.1
2000	-1
万元	-1
刘强	-1
东才	-1
作出	5.18
了	5.08
这个	5.02
具有	5.5
豪赌	-1
性质	4.92
的	5.1
决定	5.32
一掉	-1
为	5.16
京东	-1
提供	5.48
了	5.08
95%	-1
利润	6.52
的	5.1
12	-1
家	6.62
线下	-1
连锁店	-1
专注	-1
于	5.14
只	4.94
占	4.66
5%	-1
利润	6.52
的	5.1
网上商城	-1
那段	-1
时光	5.62
也许	5.02
是	5.42
刘强	-1
东	5.08
迄今	5.1
最	5.14
艰难	3.16
的	5.1
时光	5.62
晚上	5.02
他	5.06
常会	-1
失	3.76
眠	-1
也	5.2
正是	-1
从	5.16
那个	5.2
时候	5.0
开始	5.26
刘强	-1
东	5.08
开始	5.26
沙漠	4.32
越野	-1
用	5.1
这种	-1
方式	4.94
释放	5.8
压力	3.98
正是	-1
这个	5.02
大胆	5.74
的	5.1
决定	5.32
才	5.48
有	5.36
了	5.08
如今	5.22
京东	-1
商城	-1
的	5.1
雏形	-1
但	4.62
也	5.2
仅仅	4.52
是	5.42
个	4.94
雏	-1
形	5.26
刘强	-1
东说	-1
那	5.12
时候	5.0
我	5.58
是	5.42
敢	5.64
赌	-1
因为	4.94
我	5.58
能够	5.44
把	4.94
企业	5.24
看得	-1
更	5.34
长远	5.66
"	-1
在	5.02
刘强	-1
东	5.08
的	5.1
眼中	5.14
决策	5.42
是否	4.96
要	5.2
冒险	5.2
的	5.1
机制	5.0
并	5.04
不	4.4
复杂	4.14
他	5.06
说	5.22
先看	-1
风险	4.34
和	5.46
机会	6.0
有	5.36
多	5.66
大	5.7
如果	5.36
潜在	5.1
收益	6.64
大于	-1
潜在	5.1
风险	4.34
而且	5.08
即便	4.86
全部	5.6
做	5.26
砸	-1
了	5.08
也	5.2
能	5.48
承担	5.18
就	4.94
放手去做	-1
刘强	-1
东	5.08
的	5.1
选择	5.22
被	4.5
事实证明	-1
是	5.42
正确	6.54
的	5.1
望	5.44
着	4.88
财务数据	-1
他	5.06
一直	5.48
以来	4.98
紧	4.84
绷	-1
的	5.1
神经	4.64
有	5.36
了	5.08
稍微	-1
的	5.1
放松	6.34
2005	-1
年底	5.14
发现	5.9
线上	-1
收入	5.84
比	5.0
2004	-1
年	5.1
增长	5.9
200%	-1
,	-1
这种	-1
增长速度	-1
也	5.2
让	5.36
刘强	-1
东	5.08
一下子	-1
感到	5.36
京东	-1
的	5.1
未来	6.28
很	5.14
明确	5.86
这次	-1
决定	5.32
是	5.42
一次	5.12
冒险	5.2
但	4.62
并非	4.58
全	5.38
凭	5.08
运气	-1
去	4.86
赌博	2.74
刘强	-1
东	5.08
之所以	-1
敢	5.64
押注	-1
电	5.38
子	5.26
商务	5.76
依据	5.36
是	5.42
通过	5.84
将近	5.18
一年	-1
的	5.1
观察	5.56
他	5.06
对	6.14
电子商务	-1
的	5.1
未来	6.28
趋势	5.14
已经	5.18
看	5.58
得	5.44
非常	5.76
清楚	6.04
了	5.08
电子商务	-1
不但	5.12
有	5.36
更	5.34
多	5.66
的	5.1
机会	6.0
而且	5.08
风险	4.34
更	5.34
低	4.5
同时	5.34
电子商务	-1
不会	2.74
产	5.04
生	5.32
实体	5.46
门店	-1
具有	5.5
的	5.1
各种	-1
成本	4.82
他们	5.12
可以	5.58
将	5.36
这些	5.18
成本	4.82
返还	5.08
给	5.34
消	4.26
曩	-1
者	5.0
让	5.36
消费者	-1
得	5.44
到	5.3
更	5.34
多	5.66
的	5.1
实惠	6.22
他	5.06
说	5.22
即使	4.78
非典	-1
过去	5.2
了	5.08
我们	5.96
感觉	5.5
也	5.2
没	4.42
必要	5.06
非	4.66
要	5.2
店面	-1
t	4.84
,	-1
购物	-1
很	5.14
简单	5.92
我用	-1
便宜	5.68
的	5.1
价格	5.18
买到	-1
好	6.7
的	5.1
东西	5.06
网上	5.28
就	4.94
能	5.48
实现	5.72
在	5.02
主营	-1
产品	5.3
的	5.1
选择	5.22
方面	5.1
刘强	-1
东	5.08
仔细	5.64
研究	5.78
以后	4.92
觉得	5.38
3c	-1
产品	5.3
特别	6.1
适合	5.88
互联	-1
网	5.24
模式	5.1
一是	-1
产品	5.3
高度	5.7
标准化	5.64
二是	-1
用户	5.2
多	5.66
是	5.42
熟悉	6.12
电脑	5.52
和	5.46
互联网	5.88
的	5.1
群体	5.16
三是	-1
网络平台	-1
可以	5.58
及时	5.58
反映	4.98
价格	5.18
变动	4.66
因此	5.06
他	5.06
专注	-1
地	5.16
做起	-1
了	5.08
3c	-1
产品	5.3
的	5.1
电子商务	-1
几年	-1
以后	4.92
当	5.0
京东	-1
商城	-1
成为	5.42
最受	-1
中关村	-1
迷	-1
欢迎	6.64
的	5.1
网站	5.1
后	5.0
刘强	-1
东	5.08
还	5.16
坚守	5.58
着	4.88
走	5.3
销售	5.38
3c	-1
产品	5.3
的	5.1
路线	5.4
他	5.06
说	5.22
创建	5.96
一个	5.1
销售	5.38
3c	-1
产品	5.3
全	5.38
品类	-1
掌控	-1
销	4.82
售全	-1
流程	5.22
价值链	-1
的	5.1
平台	5.3
服务商	-1
是	5.42
京东	-1
商城	-1
最终	5.4
从	5.16
同行	5.34
中	4.98
脱颖而出	-1
的	5.1
原因	5.18
我	5.58
们	5.06
的	5.1
优势	6.5
在于	5.2
专注	-1
刘强	-1
东对	-1
市场	4.92
把握	5.64
敏锐	6.18
善于	5.8
抓住机会	-1
毅然	6.09
转型	5.44
是	5.42
值得	6.0
借鉴	5.46
的	5.1
他	5.06
敢于	5.9
冒险	5.2
的	5.1
精神	5.86
尤其	5.26
值得	6.0
人们	5.28
敬佩	6.140000000000001
一次	5.12
他	5.06
在	5.02
接受	5.72
环球	-1
企业家	-1
采访	5.26
时说	-1
道	5.34
必要	5.06
时	5.04
肯定	5.92
要	5.2
冒险	5.2
变革	5.24
在	5.02
看到	-1
未来	6.28
隐藏	4.84
的	5.1
巨大	5.36
危机	3.26
或	4.96
机会	6.0
时	5.04
都	4.84
要	5.2
变	4.68
革	4.58
等	4.72
危机	3.26
来	5.26
了	5.08
再	4.96
变革	5.24
就	4.94
晚	4.5
了	5.08
而	5.18
新	5.94
的	5.1
机会	6.0
下	4.6
虽然	4.66
原有	-1
商业模式	-1
不	4.4
变革	5.24
也	5.2
谈	5.14
不上	-1
危险	2.96
但	4.62
变革	5.24
后	5.0
新	5.94
的	5.1
商业模式	-1
比	5.0
原来	5.54
机会	6.0
大	5.7
很多	5.46
为什么	4.32
不	4.4
变革	5.24
其实	4.82
对于	4.94
每	5.14
一个	5.1
胸怀大志	-1
的	5.1
人	5.3
来说	-1
机遇	6.06
当前	5.12
如果	5.36
没有	4.42
壮士断腕	-1
的	5.1
决断力	6.73
是	5.42
很	5.14
难	3.18
抓住机会	-1
的	5.1
三	5.18
聚积	-1
人气	-1
打开	5.18
网站	5.1
的	5.1
知名度	5.7
京东	-1
商场	5.46
的	5.1
全面	5.84
上线	-1
让	5.36
刘强	-1
东	5.08
实现	5.72
了	5.08
完美	7.4
的	5.1
转型	5.44
他	5.06
开始	5.26
从	5.16
传统	5.36
商业	5.26
跨进	-1
了	5.08
电子商务	-1
的	5.1
门槛	-1
在	5.02
商业	5.26
上	5.58
似乎	5.08
有着	5.04
天赋	6.78
异禀	-1
的	5.1
刘强	-1
东	5.08
在	5.02
电子商务	-1
这	5.14
个	4.94
大	5.7
舞台	5.56
上	5.58
更加	5.62
如鱼得水	-1
接下来	-1
刘强	-1
东	5.08
在	5.02
营销	5.22
方面	5.1
小试牛刀	-1
让	5.36
京东	-1
这	5.14
个	4.94
名不见经传	-1
的	5.1
小	4.6
公司	5.08
逐渐	5.26
在	5.02
电子商务	-1
的	5.1
行业	5.02
中有	-1
了	5.08
立足之地	-1
1	-1
首个	-1
即时	5.42
拍卖	5.04
系统	5.02
看惯	-1
了	5.08
中关村	-1
销售	5.38
模式	5.1
的	5.1
刘强	-1
东	5.08
明白	6.1
零售业	-1
的	5.1
核心	5.58
就是	4.98
要	5.2
有人	5.14
气	4.22
客	5.6
户要	-1
多	5.66
才	5.48
会	5.22
有	5.36
销售额	-1
虽然	4.66
京东	-1
转行	-1
做	5.26
电子商务	-1
但是	4.56
刘强	-1
东	5.08
明白	6.1
它	5.16
的	5.1
核心	5.58
还是	5.22
零售业	-1
那么	4.88
汇集	5.3
人气	-1
是	5.42
一个	5.1
新	5.94
公司	5.08
开业	5.9
伊始	-1
最	5.14
应该	5.1
做	5.26
的	5.1
因此	5.06
他	5.06
整天	-1
在	5.02
思索	5.28
如何	5.28
让	5.36
京东	-1
能够	5.44
积累	5.74
大量	5.4
的	5.1
人气	-1
刘强	-1
东	5.08
认识	5.36
到	5.3
互联网	5.88
简单	5.92
地说	-1
就是	4.98
无数	5.44
服务器	4.9
每台	-1
服务器	4.9
只能	-1
像	5.5
一	5.02
粒	-1
沙子	-1
一样	5.28
虽然	4.66
访问	5.68
非常容易	-1
但	4.62
问题	4.46
是	5.42
没人	-1
知道	5.38
你	5.36
的	5.1
域名	-1
怎样	4.92
能	5.48
把	4.94
访问	5.68
进来	5.46
的	5.1
人	5.3
留下	-1
今天	5.52
来	5.26
了	5.08
十个	-1
ip	5.08
访问	5.68
你	5.36
的	5.1
服务器	4.9
这	5.14
十个	-1
人	5.3
半年	4.84
甚至	4.82
一年	-1
都	4.84
不	4.4
来	5.26
明天	5.78
又	4.98
来	5.26
二十个	-1
人	5.3
来	5.26
了	5.08
走	5.3
来	5.26
了	5.08
走	5.3
人气	-1
不	4.4
突破	5.82
一个点	-1
那么	4.88
你	5.36
这个	5.02
网	5.24
站	5.04
人气	-1
积累	5.74
是	5.42
失败	2.8
的	5.1
因此	5.06
京东	-1
首先	5.32
要	5.2
做	5.26
的	5.1
就是	4.98
要	5.2
在	5.02
半年	4.84
到	5.3
一年	-1
的	5.1
时间	5.32
用	5.1
有	5.36
特色	5.64
的	5.1
方法	5.46
让	5.36
来	5.26
的	5.1
人	5.3
不	4.4
走	5.3
人气	-1
慢慢	-1
旺	-1
起来	5.5
为了	5.14
实现	5.72
这	5.14
一点	4.88
刘强	-1
东	5.08
针对	4.42
消费者	-1
都	4.84
渴望	5.88
买到	-1
最	5.14
便宜	5.68
物品	5.16
的	5.1
心理	5.0
采	5.24
用	5.1
了	5.08
特色	5.64
的	5.1
营销	5.22
手法	5.34
最早	5.24
推出	5.26
了	5.08
即时	5.42
拍卖	5.04
系统	5.02
从	5.16
本质	5.0
上	5.58
说	5.22
刘强	-1
东	5.08
的	5.1
这个	5.02
拍卖	5.04
系统	5.02
和	5.46
易趣	-1
淘宝	-1
等	4.72
网站	5.1
实行	5.46
的	5.1
拍卖	5.04
系统	5.02
完全	5.5
不	4.4
一样	5.28
这个	5.02
系统	5.02
就是	4.98
完全	5.5
模拟	5.12
线下	-1
拍卖	5.04
方式	4.94
•	-1
2004	-1
年	5.1
7	-1
月	5.28
京东	-1
在	5.02
全国	5.28
首创	5.84
即时	5.42
拍卖	5.04
系统	5.02
在	5.02
京东	-1
的	5.1
网站	5.1
上	5.58
技术	5.08
人	5.3
员	5.02
让	5.36
一个	5.1
拍卖	5.04
广告	4.92
占据	4.42
了	5.08
首页	-1
显著	6.12
的	5.1
位置	5.18
当	5.0
有人	5.14
进来	5.46
浏览	-1
京东	-1
网站	5.1
的	5.1
时候	5.0
觉得	5.38
这个	5.02
拍卖	5.04
彳	-1
艮	-1
好玩	-1
而且	5.08
能够	5.44
便宜	5.68
得到	5.66
商品	5.32
渐渐	5.24
地	5.16
人们	5.28
开始	5.26
参与	5.62
这个	5.02
拍卖	5.04
系统	5.02
网友	-1
之所以	-1
愿意	6.12
参与	5.62
京东	-1
的	5.1
这个	5.02
拍卖	5.04
系统	5.02
是因为	-1
京东	-1
服务器	4.9
处理	4.82
信息	5.46
较	4.7
快	5.98
自从	5.16
经历	5.3
了	5.08
黑客	-1
事件	5.16
以后	4.92
刘强	-1
东请	-1
专业	6.0
人员	5.44
管理	5.3
服务器	4.9
增强	6.24
了	5.08
服务器	4.9
的	5.1
处理	4.82
效率	5.64
此外	4.98
为了	5.14
增强	6.24
拍卖	5.04
系统	5.02
的	5.1
趣味性	-1
刘强	-1
东	5.08
的	5.1
团队	5.26
在	5.02
推动	5.88
拍卖	5.04
系统	5.02
的	5.1
时	5.04
候	4.98
推出	5.26
举牌	-1
拍卖	5.04
并且	5.04
拍卖	5.04
局限	4.5
在	5.02
一到	-1
两个	-1
小时	5.1
价钱	-1
是	5.42
一点一点	-1
随机	5.0
往	5.4
下	4.6
降	3.98
因此	5.06
京东	-1
网站	5.1
刚刚开始	-1
运营	5.08
就	4.94
积累	5.74
了	5.08
一定	5.36
的	5.1
人气	-1
当时	5.0
京东	-1
的	5.1
统计数据	-1
是	5.42
京东	-1
可以	5.58
做到	-1
67%	-1
的	5.1
ip	5.08
没有	4.42
流失	3.94
掉	4.56
也	5.2
就是	4.98
来	5.26
100	-1
个	4.94
独立	5.92
ip	5.08
,	-1
有	5.36
67	-1
个	4.94
ip	5.08
经	5.2
常	5.02
来	5.26
访问	5.68
不会	3.94
流走	-1
为了	5.14
长时间	-1
聚积	-1
人气	-1
能够	5.44
吸引	5.88
更	5.34
多	5.66
的	5.1
网民	-1
关注	5.8
京东	-1
的	5.1
域名	-1
京东	-1
可谓	5.1
是	5.42
花样百出	-1
京东	-1
还	5.16
不时	4.9
地	5.16
推出	5.26
疯狂	4.16
式	5.08
拍卖	5.04
就是	4.98
一分钟	-1
拍卖	5.04
就	4.94
结束	4.72
每个	-1
人	5.3
出价	-1
一次	5.12
最	5.14
多	5.66
只能	-1
加	5.24
2	-1
元	5.0
钱	6.24
比如	5.24
这	5.14
东西	5.06
值	5.64
2000	-1
元	5.0
钱	6.24
你	5.36
按照	5.16
服务器	4.9
速度	5.52
从	5.16
0	-1
元起	-1
拍	5.06
你	5.36
一分钟	-1
最	5.14
多	5.66
只能	-1
加到	-1
800	-1
元	5.0
钱	6.24
可是	4.94
这	5.14
东西	5.06
值	5.64
2000	-1
元	5.0
钱	6.24
太	4.8
划算	-1
了	5.08
所以	5.24
所有人	-1
都	4.84
愿意	6.12
出价	-1
因为	4.94
仅仅	4.52
把握住	-1
了	5.08
消费者	-1
只会	-1
占便宜	3.94
不会	3.94
做	5.26
冤大头	-1
那么	4.88
大家	5.56
都	4.84
有	5.36
愿	5.76
意	5.04
尝试	5.76
的	5.1
心理	5.0
京东	-1
坚持	6.18
了	5.08
半年	4.84
拍卖	5.04
让	5.36
自己	5.28
的	5.1
网络	5.56
上	5.58
聚积	-1
了	5.08
人气	-1
京东	-1
的	5.1
名字	5.3
就	4.94
开始	5.26
在	5.02
用户	5.2
中	4.98
口碑	-1
相传	5.6
了	5.08
这种	-1
口碑	-1
是	5.42
京东	-1
成长	5.92
过程	5.06
中	4.98
的	5.1
催化剂	5.06
它	5.16
推动	5.88
了	5.08
京东	-1
的	5.1
快速	5.84
发展	6.16
当	5.0
京东	-1
商城	-1
被	4.5
评为	-1
最受	-1
网民	-1
喜欢	7.02
的	5.1
商城	-1
时	5.04
刘强	-1
东	5.08
有些	5.2
自豪	7.16
地说	-1
你	5.36
一定	5.36
要	5.2
有	5.36
一点	4.88
新鲜	6.3
的	5.1
刺激	5.02
的	5.1
让	5.36
消费者	-1
得到	5.66
实惠	6.22
长期	5.4
地	5.16
吸引	5.88
下	4.6
去	4.86
慢慢	-1
地	5.16
老人	5.1
不	4.4
走	5.3
新人	5.68
愿意	6.12
留下来	-1
经过	5.06
一番	-1
探索	5.58
营销	5.22
刘强	-1
东	5.08
的	5.1
团队	5.26
让	5.36
京东	-1
商城	-1
的	5.1
人气	-1
不断	5.0
飙升	-1
也	5.2
正是	-1
通过	5.84
汇集	5.3
人气	-1
的	5.1
方法	5.46
,	-1
刘强	-1
东	5.08
体会	5.46
到	5.3
了	5.08
京东	-1
经营	5.32
理念	5.5
的	5.1
真谛	-1
电子商务	-1
不能	3.84
够	5.42
高高在上	-1
要	5.2
略显	-1
平民化	-1
在	5.02
他	5.06
看来	-1
京东	-1
作为	5.18
一个	5.1
为	5.16
消费者	-1
提供	5.48
服务	5.76
的	5.1
公	4.9
司	4.88
不	4.4
应该	5.1
是	5.42
高高在上	-1
的	5.1
而是	-1
要	5.2
将	5.36
自己	5.28
融入	-1
消费者	-1
之中	-1
不能	3.84
拉开距离	-1
因	5.14
此	4.8
他	5.06
提倡	5.82
京东	-1
商城	-1
的	5.1
产品	5.3
说明	5.3
客户	5.42
留言	-1
都	4.84
要	5.2
让	5.36
消费者	-1
感觉	5.5
到	5.3
京东	-1
就	4.94
在	5.02
你	5.36
身边	5.44
离	4.18
你	5.36
很	5.14
近	5.22
所以	5.24
京东	-1
的	5.1
所有	5.52
新闻	5.2
措辞	-1
都	4.84
是	5.42
白话	-1
的	5.1
这	5.14
可以	5.58
说	5.22
是	5.42
刘强	-1
东	5.08
在	5.02
做	5.26
电子商务	-1
创业	5.92
初期	5.18
的	5.1
一个	5.1
心得	-1
